sample_id,number,type,utm_x,utm_y,coord_key,n_votes,has_coords,elevation_m,Ag,Al,As,B,Ba,Be,Bi,Ca,Cd,Co,Cr,Cu,Fe,He,K,Li,Mg,Mn,Mo,Na,Ni,P,Pb,S,Sb,Se,Sn,Sr,Th,Ti,Tl,U,V,Zn
35L,35,L,691126,4166594,691126_4166594,2,TRUE,94.15696716308594,NA,29051.4385914772,232.08518582985795,NA,272.070838773947,5.947761831176821,NA,67187.6947250904,19.683404765226,18.466987491423698,46.484089974917794,247.46705592434495,170093.27582051206,NA,7457.44631563364,NA,13847.409914063495,10835.119312506602,4.678682191547701,1.8642745148938,23.137944813757503,513.999918997436,12379.8981688245,6079.1498988943995,109.931443146445,3.803867534035019,NA,199.79104466543305,4.31196672123943,1921.4023557469104,1.6287319428504798,3.1969944595409103,128.065843026405,18105.4802072333
37L,37,L,690383,4166372,690383_4166372,2,TRUE,113.07088470458984,NA,27052.761413154207,228.64325557159395,NA,171.14889556057398,8.307364453035419,NA,66295.399201715,20.319365404288305,13.1602368976955,44.411947643695285,161.221220595811,187323.57880130503,NA,5011.882125372301,NA,12906.7180036957,12359.124290333702,2.3006976981244,0.756721189414632,30.3029352694013,826.3870275814709,15895.0943138179,8936.11761533445,97.5007462662586,4.862637007328639,NA,223.23543688023503,3.06815697146476,1292.11108575103,3.0145956600893,2.8840512851204103,64.98988931020189,7871.725020078961
40L,40,L,690712,4166829,690712_4166829,2,TRUE,89.56510925292969,NA,45217.972403004,133.44379659051697,NA,247.264238261593,4.256508272010449,NA,47833.2577038455,10.1429160981856,11.789824219042902,62.689621547398794,56.4781561618045,97118.21822852,NA,15638.376823258996,NA,11962.4465654364,3494.75915538971,1.33921951079396,1.9374957546860896,32.64314622045931,639.131861354022,4287.402267709391,2103.45104971956,3.3531909643482596,3.9755204935404,NA,106.623489744869,6.5895347043086305,1939.28069807085,0.7546673756813239,1.3229108829815002,77.0703540690524,3776.11739576126
41L,41,L,690554,4167223,690554_4167223,2,TRUE,74.26738739013672,NA,38153.465030490705,84.30336397245799,NA,278.53120965630296,4.757159295012181,NA,42931.48383526631,5.722208978599229,10.3601274268447,50.77488355962079,37.96170896568359,82857.8437868945,NA,12431.5698510868,NA,10869.4373542712,3225.63716018326,0.8224635303060539,1.9659226998422696,25.902031889868496,419.9314212450239,3329.10681223965,1995.55035252561,18.2343004675235,3.7998751078333,NA,94.92959515748409,7.32574618595648,1949.10169625018,0.6039834429522348,1.3888235992724698,70.71644231320529,2129.51774771703
42L,42,L,690981,4165197,690981_4165197,2,TRUE,177.7259521484375,NA,36497.2109511083,974.1766833707552,NA,185.85828816868005,1.4833728222144698,NA,24693.272579351997,14.862881268334302,5.4610381912276615,49.858952733443395,200.75400788699105,132516.86105889297,NA,12952.9094943338,NA,5176.95991708359,1066.59373734554,0.854517879057676,1.73097336232176,10.023986844399602,476.94600891455394,5940.90670662466,41930.5304980703,45.63451491286771,5.345921254807879,NA,106.47589286702498,4.9108638846572905,1472.2040343590695,2.5358763961589497,0.925133003998908,60.8033159580362,5202.34349757293
43L,43,L,689677,4166849,689677_4166849,2,TRUE,86.41595458984375,NA,28232.8764294941,289.95924780533306,NA,89.94760159418011,3.283713240014391,NA,73858.84414295851,23.553869686711295,12.6285424933871,39.5545792769694,88.00007634145477,181357.086181381,NA,2609.3550716023506,NA,16341.935099695798,18363.7513021512,4.4006173606370895,0.497145541362376,29.268104416174,674.477556836116,14556.1577968639,13920.311351011402,46.51658451702049,8.779464270059043,NA,117.92981381517,1.9286288426650495,942.6806953428772,12.886800575954204,4.0667384066354995,48.195576955492704,7635.883834098931
44L,44,L,692816,4167644,692816_4167644,2,TRUE,43,NA,49299.2708686224,69.2608473096787,NA,247.032251222608,1.5608143181931098,NA,81184.48183402378,2.39931237798951,9.683062566908191,63.19053423313471,34.0033717630839,55029.790617472805,NA,14414.857320014698,NA,10826.8534978039,1337.6956721236802,0.964357101695454,2.2705631205241597,26.778020815753997,947.743731891481,1184.02433140979,2050.7797267086,12.3833795044936,3.6573139804683303,NA,171.531914529495,8.30766370865334,2108.8041992030703,0.6571456731329771,1.4555499670008698,79.23965171775119,1209.2554994027803
45L,45,L,691755,4166934,691755_4166934,2,TRUE,83,NA,34565.72198733189,83.15520299741848,NA,272.27967818174704,1.85769052087479,NA,118829.617273131,4.52735826299966,9.502834834150612,50.7192200850599,55.3678495425593,52287.668715252104,NA,11341.713531252704,NA,15262.6469977502,1981.33895523123,1.1718992185585797,2.2171984136424303,23.917819399994404,633.0688961874399,3328.64896927644,2217.98444558135,22.227134333812,1.75761810003235,NA,253.40724693704104,5.345095886383489,1669.348341023,0.647746162845178,1.45411829811632,59.9350938641775,1780.81719565065
46L,46,L,693059,4166872,693059_4166872,2,TRUE,73.86078643798828,NA,39634.1456097488,36.396217296131006,NA,278.38915594953096,1.6398721203161202,NA,82532.7224949625,2.60614765201944,9.481274817980262,48.614393617283895,20.329929294551498,45053.94340828,NA,12632.8443098901,NA,12430.8659223161,3003.16016706409,0.733018902115089,1.9917444026900095,25.382576671066293,415.1673729677779,603.3269613405529,908.6753604276352,8.5381672150776,3.947581805888,NA,154.994819932266,7.45680505514772,2249.42887197003,0.5022524521176329,1.29078066588818,63.50407350323319,873.039267543782
47L,47,L,690027,4167886,690027_4167886,2,TRUE,56.75069808959961,NA,36903.4900680531,438.568749731933,NA,186.44707940916797,10.281947462993998,NA,17018.821439846797,18.459484765304,11.136294935105202,48.1313602444424,186.359342861858,197620.27175213705,NA,8371.92054992304,NA,11734.625951691,4434.358621400192,1.31854843796969,1.70845370899299,24.062132602064395,432.957247545696,20312.3508135185,4961.60874962891,66.62390488349448,3.96170107744881,NA,76.6740076008762,4.912855357337398,1849.37296442169,1.58127610712631,2.8178799813701594,60.76647284858331,6088.54794178616
48L,48,L,690664,4167358,690664_4167358,2,TRUE,68.657196044921875,NA,25149.934310264805,575.0710090685151,NA,173.70541474366,12.620184368827,NA,5257.397428773241,17.361116749501296,14.982599927647604,36.271510385813,316.56437179954503,277094.86968086805,NA,5669.825706489241,NA,8942.3210792122,9708.773898198211,1.9485116570094496,0.8777848667664061,21.035914571818,514.157608549215,48217.314811144715,5682.74621309418,195.405394293094,4.787852405404251,NA,34.7898409436202,3.5275569053725704,1276.10976876903,1.2983507204758802,3.9587837024433505,52.95016831007591,8976.048811039751
49L,49,L,691229,4166597,691229_4166597,2,TRUE,94,NA,51358.814508188014,84.7434665424626,NA,235.17140698045503,3.0255854759807197,NA,72323.657208127,3.8775734375542097,10.736344801013798,63.66095335987401,37.2907953153122,63222.7766695769,NA,15271.1989117727,NA,12589.3999476961,2037.3170507501104,1.34058155951715,1.57107790309844,31.4645371936927,1141.23850600149,1996.69811172071,779.1894325468993,21.035408248339596,3.224624771005971,NA,203.07236488184697,7.037040612574831,2148.9241436923403,0.7367167014924989,1.47003444594583,80.14646397790891,1481.62285589318
50L,50,L,689998,4166526,689998_4166526,2,TRUE,105.05171966552734,NA,30255.274310407694,116.938682763854,NA,284.719605555427,6.34574528233147,NA,76828.64340844631,13.6959198837064,13.6304316386613,50.977908901347995,82.1672716275455,154745.048024548,NA,4757.952721113131,NA,14951.8460333663,8201.511458071933,1.57205414241204,0.6643812196689249,28.7048100702852,554.3279038659828,8173.4130271369695,3663.62706453433,33.3147439289216,2.85126608163707,NA,406.7952569850189,2.66766273070004,1560.58098118695,2.03053294499768,2.3336781270816993,57.3929258656395,6273.369502660401
51L,51,L,690539,4166643,690539_4166643,2,TRUE,112.62153625488281,NA,35910.957870866405,291.06087687133703,NA,120.595651279484,9.71788602207668,NA,22799.601294283,17.72202608497309,13.1959063559104,57.935856006892195,62.23627291606841,177610.23324933506,NA,7659.661495903981,NA,19356.44379872241,8773.659874186249,1.17688386504342,1.0200609743355402,34.0507718940913,448.066841743578,6052.5070652103195,9447.791562527282,84.6758730953484,4.032648389183981,NA,81.06296669977012,4.4235466364854785,1967.8442066349296,0.958957663955821,1.7692738352884598,64.1791147634458,7162.280902236999
52L,52,L,691245,4166556,691245_4166556,2,TRUE,94.148162841796875,NA,47165.3483679357,83.800054726768,NA,283.76045621876,5.083274756686289,NA,58569.340172117,6.20607732845773,11.7578307596393,58.9365178431663,53.704721225197,90727.00479896482,NA,14803.1885516842,NA,11927.0356933143,3527.417706234951,1.41491011623031,1.74432570014165,28.5279543773819,463.96197437031896,3542.9130851157797,342.03902603097896,27.4388196916826,3.90725801034773,NA,148.27176043423898,6.768144246636958,1703.9256335362202,0.632101296945927,1.37766562359851,78.80252283227878,2968.893577673541
76L,76,L,692701,4167390,692701_4167390,2,TRUE,51.79990768432617,NA,39473.999832429705,98.052610629445,NA,317.085283278844,2.3247584296404793,NA,83547.8220166604,3.95759910667598,8.450806168602831,48.59619841039971,32.72003919491531,46523.4756464856,NA,12520.560987043598,NA,11343.133745102004,1843.4877676465303,0.8745596460225942,2.0251464422196,22.086649968927492,707.2138402657101,2128.8711891175203,443.534895329372,23.3221616085492,2.8285218121006106,NA,185.441757659924,6.76587713737107,2051.47582032035,0.601161536748899,1.41235041210727,63.542744740682295,1234.40121453465
77L,77,L,692708,4167402,692708_4167402,2,TRUE,51.81931686401367,NA,42663.32372978329,109.41288737606098,NA,291.539968416126,0.908221957883834,NA,75450.8805057905,4.18566647181502,9.37104678328028,52.149464644668896,35.92642717741769,52784.35340720681,NA,13065.1349111479,NA,11278.7676316565,1981.14162185269,0.916976146826775,2.079061639718219,23.875027532428096,607.343494573459,1860.71345890848,553.9182308188971,22.298752886634595,3.3866046981677997,NA,168.54516400730796,7.40500665593141,2240.1406652923797,0.5682764258442549,1.43729353143139,69.6846517226172,1392.62256636424
78L,78,L,692720,4167416,692720_4167416,2,TRUE,51.000770568847656,NA,37534.0199629401,103.980410221422,NA,352.0154262482859,1.67838642009449,NA,84660.09629664599,4.4391848310359885,8.419640534356802,46.478571880098,33.7100031773758,49352.23347458819,NA,11961.3900160057,NA,11355.965283955598,1963.73788233352,0.957082765297584,1.9153863305953,21.6622771038727,600.1751165586131,2547.17021125724,616.2531272666141,22.425281578595097,2.5600630557403705,NA,189.05089404102,6.569916326984998,2112.10631810203,0.5543203988031871,1.3737244413949696,61.456290193130094,1381.83926737427
80L,80,L,690266,4168237,690266_4168237,2,TRUE,48.954776763916016,NA,35877.336502893304,20.5292794828502,NA,194.26794008787505,1.4256266341642596,NA,112252.51619501298,1.20247303953849,7.51372976178554,47.647055758155005,24.9208284627416,30781.007842693103,NA,12541.014377571702,NA,11441.7816215225,806.0401064537219,0.73112573910911,2.2306594562866,20.501907047051603,685.0565641055678,953.645045080605,1564.88068868711,5.69873528276886,2.4415768085563005,NA,256.38453008596105,6.056285267162899,2115.58802823224,0.49989418775361005,1.29351247605465,55.038371247570915,439.248785870568
81L,81,L,690275,4168176,690275_4168176,2,TRUE,50.237552642822266,NA,38159.979087167296,23.1244851528213,NA,215.16645165455597,3.0273297179039607,NA,118922.35145464302,1.29170063929106,8.16127851232522,48.94792040335389,24.950143932285496,32188.2583425428,NA,13275.3955603636,NA,12236.055319450596,838.927572244936,0.8036270074002951,2.3762506542676696,22.0211602476346,746.9847297839939,917.388248017294,695.8318508357809,6.563943268975679,1.2315840437219898,NA,276.148479868018,6.65082444140392,2171.8961722546405,0.520969855738297,1.3995486453228998,58.65210796143249,463.396890301942
82L,82,L,690286,4168114,690286_4168114,2,TRUE,51.895179748535156,NA,38575.10260108319,25.26631323179309,NA,215.116229292911,1.7867184205616902,NA,119501.199106096,1.34038948948345,8.42976104309428,48.424346230141005,24.8244955201732,33141.373010587,NA,13356.311943682398,NA,12169.000268848602,923.12475433597,0.8720160179111761,2.4321283238015097,22.559565656731294,771.944786914725,988.1714515266502,822.98415291575,7.539723167965151,1.5274686959703196,NA,278.23729651894797,6.1975724634561296,2194.3773029110407,0.516927983205341,1.30960756815861,59.0915925880003,485.2351615751299
83L,83,L,689942,4167106,689942_4167106,2,TRUE,73.50689697265625,NA,39126.624101744994,30.919220163413502,NA,229.33478791914695,2.88761408153122,NA,69133.42335454121,3.21517561859225,9.511117827566991,49.858624959109896,32.31124466840248,46894.07632897251,NA,13505.4173120457,NA,10518.113902206402,2242.04538971441,0.9850129910263228,2.17621250695748,24.511807134480105,686.2001439684401,2122.83886739438,588.8638512725471,6.7741590822615505,2.79814008372271,NA,178.490697290834,7.14529690103489,1910.6778460967896,0.8698654440463001,1.62141032592804,62.95678569106909,1220.1107571789
84L,84,L,690351,4167277,690351_4167277,2,TRUE,69.51712799072266,NA,44669.2219373442,39.55084230733209,NA,265.85120249446504,2.0874044278723507,NA,72027.09368519169,5.09092294161396,11.798188961118996,58.228412490745605,33.8696059148362,38088.2419681451,NA,15920.3875127904,NA,11591.9386705031,1609.12020940401,0.8371414872886621,2.7966780926752697,30.231333633582697,740.340909071364,1245.36246108839,665.8611222865638,6.78625609623025,2.81395863954333,NA,183.14315683717496,7.384388523157269,2390.8442565523405,0.8072714143581773,1.5030291155545297,68.1435346178374,2085.0055718314707
85L,85,L,690398,4167212,690398_4167212,2,TRUE,71.18941497802734,NA,40530.300761889695,26.525240646276597,NA,281.9006789825939,1.89427035680872,NA,84052.22996700121,1.88504030446989,9.394367363074547,50.441624266871194,28.936894341125697,40290.5654593205,NA,13674.922245842605,NA,10951.064726729,1582.35510267613,0.759749329079045,2.3163558283361394,23.629878757137003,666.036345712027,1217.2694668721,0,3.4752692911081895,4.639070984722751,NA,172.34114313547303,6.256213718711301,1628.8928830953098,0.5697878265361722,1.42040775870779,64.612107584301,754.3567614577279
86L,86,L,690442,4167119,690442_4167119,2,TRUE,76.94342041015625,NA,39158.542411628805,26.284686930112496,NA,231.236759500611,2.9737089699360597,NA,95264.14347627368,7.236242011432062,12.3731158809059,50.7391714630249,33.1102452941428,40838.9790516374,NA,12747.3971467619,NA,10846.9836542012,2157.9463747537898,0.8562097444207861,2.0162636046777394,30.893739289682298,481.4863168869369,1127.8613203079497,1590.3541360930296,4.38065816616804,2.9372648225497597,NA,201.76468077577897,5.9944874449067695,2087.1484228355403,0.6083844436563639,1.45236702809358,68.5423630385375,3209.5313337001107
87L,87,L,692796,4167660,692796_4167660,2,TRUE,43,NA,48308.77141252959,62.95561208497881,NA,241.85794350690503,2.27207858744718,NA,53080.73783914751,2.6133053516264204,10.127658934266,63.85059748225069,31.7197384721914,54998.96686837841,NA,14408.9667998916,NA,9215.56919823722,1266.3076477884902,1.0274377633041898,1.93775250530048,27.1243958394073,668.5545867137549,1064.39678728759,0,11.246660181837097,3.61831702348585,NA,117.40932769481702,7.79728511866347,2692.5573028191006,0.574476710495436,1.27747768457476,80.42977760697158,1295.3649938260098
88L,88,L,692669,4167625,692669_4167625,2,TRUE,46.00041580200195,NA,45577.09627712051,60.166143257615595,NA,222.55142128827003,2.1461951488520006,NA,60809.0129123552,2.14934851462665,8.82535946597931,56.627499525419594,34.7896964105439,47100.542164939194,NA,13766.142566118104,NA,9459.776936689255,1226.75416975529,0.812471729969872,1.80939274360692,25.3557556084018,871.708679187442,976.408715850643,0,11.3794734242035,2.0011611533153504,NA,137.27050474890194,6.71096517406231,2549.21112361879,0.5351310934130962,1.33017565077204,74.26237340602128,1112.1030990104698
89L,89,L,692669,4167625,692669_4167625,2,TRUE,46.00041580200195,NA,45467.752913312506,57.54969767287349,NA,268.53651370374496,2.3023228246842193,NA,71741.8394095793,2.6175157514566108,9.386894316775722,58.65556645873849,37.18233884713172,44271.601503065496,NA,14924.8448625875,NA,10111.417407752602,1182.24773423306,0.8873587944313399,2.1782439269537393,25.743469770636196,925.8912466947849,1098.18418348191,0,12.077006914478002,2.4889676895202197,NA,165.33902359064598,7.337954210505458,2514.71380897936,0.57085976985289,1.4567982185785595,72.24347626129541,1028.1924639513095
90L,90,L,689885,4167013,689885_4167013,2,TRUE,77.09510040283203,NA,39409.722762832585,22.644940884595098,NA,249.574790510026,1.88076820063804,NA,68463.9230768677,3.18446930414001,10.188997363073398,49.8056492480271,32.6127947905174,54938.1952617971,NA,12981.4963011609,NA,10024.276450476402,3072.12523749982,0.702888037528646,2.047120042430471,26.534764915165297,621.2619961038109,2652.63236826088,435.851529721714,5.223178908228469,2.67035953767786,NA,163.228256765869,5.46466900895542,1783.95127377139,0.8524035135642241,1.6200495539727002,59.20018239737871,1315.94189982859
91L,91,L,692677,4167334,692677_4167334,2,TRUE,53.11492919921875,NA,40791.2695430575,58.82816828716891,NA,261.88967512962404,2.201297789157371,NA,89438.2075678547,3.67215575389441,9.33346594644336,50.168216497752,31.6884725616168,46353.0650285595,NA,13001.2162414452,NA,13379.1697173206,2255.8983833700704,0.8945221582966528,2.04868992625409,24.978554933887494,724.6064760561802,1488.47688462909,332.56799150760395,6.1217058551985595,4.111900873937729,NA,202.056988332826,6.445323503481141,1890.91911997276,0.5375604576685271,1.5078374244839,62.0131888455375,1373.97374326235
92L,92,L,692670,4167319,692670_4167319,2,TRUE,53.96383285522461,NA,36880.51856959091,32.844182624578,NA,244.116111414288,1.5185076306129,NA,94513.21782947968,2.7581123030602597,8.56712929401977,43.232339108324815,24.246383932617796,37833.3372707815,NA,11867.058691445698,NA,13611.5007249557,2003.0356291642404,0.44867669401951704,1.89370158862115,21.841098990132,766.087926654075,909.421748300907,0,6.3292573651399895,2.3587153045455995,NA,217.0059907293019,5.7550632063915605,1675.7372102974098,0.456616759458023,1.4423910107027698,48.57786053889219,973.954389675564
93L,93,L,692653,4167298,692653_4167298,2,TRUE,54.74333190917969,NA,42393.536742970995,196.788658880397,NA,290.057451205788,2.2181886819414904,NA,73136.13392539581,5.699599816135189,9.310449186679932,53.10708119138439,51.72342106266349,65022.7694983787,NA,13396.647593687096,NA,11062.2231607036,2526.5217642598,1.2129936521019895,1.99203852818136,23.505652437799295,885.1724298544799,3961.74165480005,380.53193567587795,37.0362557500444,5.107950739580759,NA,166.565667860243,7.412571313655439,2308.9430514724904,0.8121365609153208,1.7221010755296098,68.41406778612811,1918.48458886811
94L,94,L,690026,4167140,690026_4167140,2,TRUE,71.5982894897461,NA,31901.991803284407,85.41847719125128,NA,221.64776934972,4.59107546122307,NA,54071.46657174611,7.843010973766029,10.994318222941098,57.09164667124769,44.38117613128599,97620.5839941109,NA,10866.8129133912,NA,10457.4507080556,5708.534812817919,1.49180358074022,1.86240115864046,31.250670613717094,857.0913362161402,6491.223664343171,1496.15054282527,47.60022283509971,3.54930804695074,NA,137.777241437867,5.1569868831906,2655.1931279571704,1.9318382322820196,2.0222605737078396,68.4275843675165,3067.7619142338103
95L,95,L,690000,4167216,690000_4167216,2,TRUE,69.41102600097656,NA,35128.9314130681,66.94422759206202,NA,191.007333325716,5.243885191541231,NA,68682.30955973081,5.4264762353592495,9.630861129773228,55.877927963792686,34.15189605464858,76540.96443832899,NA,11074.1637610652,NA,11442.3832655891,3717.50258385494,1.1954739048019702,2.0702694257566994,26.648530737417897,762.326157948501,4348.452563919611,3727.7985240231096,32.6373313811964,3.1000512911069804,NA,155.519022839973,6.65885707417252,2600.02615926898,1.4347768489834798,1.9020604328506896,61.2417335100041,2050.6787154648496
97L,97,L,692955,4167689,692955_4167689,2,TRUE,42,NA,39863.4433146857,43.87934657939638,NA,261.6133775405039,1.5428313603490398,NA,82296.0022146468,2.0228544004785896,8.934124725490097,55.1612790366995,30.944322723176196,41572.37227531861,NA,13407.414885558,NA,10695.050133002398,1466.5519045683498,0.8743259272360451,2.30497177961321,23.20869927190159,841.4457337692991,1234.5097504022003,0,10.2286314788452,3.4847432685298703,NA,168.48624591320802,7.25784409343938,2605.09786407199,0.56106306868928,1.47689848034856,64.85027829611879,728.770461687963
98L,98,L,690055,4167070,690055_4167070,2,TRUE,74.9710693359375,NA,35380.901998523594,63.7877956124365,NA,195.127345444855,5.522085115178919,NA,69572.7261920505,5.43702632904983,9.706367162270164,55.42966289762239,33.71429915371009,73158.65935965601,NA,11104.440877872405,NA,11569.4925009273,3647.2732207681497,1.10858961189243,1.9378111223801096,27.02870658054779,725.7814710504022,4040.433903673441,2378.213776587471,30.6592170737454,3.6213999231113503,NA,153.74166956456895,6.227105333832849,2689.312757536011,1.4199224580900696,1.79289726465707,61.696531176536205,1981.60213476469
1N,1,N,694279,4169816,694279_4169816,7,TRUE,-1.79262375831604,2.79862259604893,23620.913648318896,300.68132502605397,0,312.801097146346,NA,0.10319616356398705,NA,24.227745390999797,11.660234648374,33.73253305656951,114.188463695541,68505.72861973502,34.098878344716304,NA,34.098878344716304,NA,3982.09400435508,0.770168005559553,NA,18.421666670576396,NA,6834.70040361818,NA,28.3866674448896,3.2471048817619312,18.27602322076359,2447.53055072894,NA,1664.89784248096,NA,1.7409684083270198,49.48149831439349,9767.574799260768
3N,3,N,694253,4169749,694253_4169749,5,TRUE,-1,0.302866046754037,21411.593444127804,92.76498462363011,0,237.951765856758,NA,0,NA,7.418604666568349,25.789663177075298,32.23412655579559,37.28135833786591,35503.84099820781,28.0648407449668,NA,28.0648407449668,NA,2075.90152048073,0.7398174343888941,NA,18.229734346462298,NA,1824.73459682196,NA,20.2849561844779,2.07975224080278,6.22113092647456,646.0862915763842,NA,1618.6363960597698,NA,0.965485561662504,47.60430604766609,2796.60145186243
5N,5,N,695587,4169085,695587_4169085,7,TRUE,0.9810053110122681,0,35615.212574695106,12.588683078602902,0,242.36542646711504,NA,0,NA,0.606607179194142,36.295937263350105,48.809870670904495,18.4358150513577,20728.789284574003,25.2357523106161,NA,25.2357523106161,NA,543.9193894080561,0.6551929303568701,NA,24.8553590229075,NA,142.32422426386697,NA,2.83136307086204,4.09821778792425,1.26911212634441,291.553830276049,NA,2905.6573568536705,NA,1.15088579643478,62.8322797469685,261.4523512679879
6N,6,N,695536,4169072,695536_4169072,7,TRUE,2.892885446548462,0,32079.42500122461,14.1405596493449,0,254.897062460022,NA,0,NA,0.6383370030577539,15.0649557985036,45.659726161252486,21.6966766063666,19776.520948749,30.04282027296299,NA,30.04282027296299,NA,548.438955496315,0.6861403998804448,NA,24.436036820837195,NA,207.81182698953305,NA,3.57658119378727,3.19261963195699,1.0929302936096796,478.471511925746,NA,2702.04869668245,NA,1.19395977742336,59.98774265548699,312.85450569652807
7N,7,N,695574,4169134,695574_4169134,7,TRUE,0.17387588322162628,0,6989.1802724442605,10.4226177306124,0,91.57126682685907,NA,0,NA,0.124215096179541,17.3190732744199,16.480208090330294,1.03309819943362,5281.328849656151,8.51012185193366,NA,8.51012185193366,NA,291.38431010491803,0.640703247723112,NA,8.80036881429219,NA,73.4215260224463,NA,1.2324997215131,1.72404393566535,0,502.4914180707089,NA,458.6571736387611,NA,4.67536569695007,18.6298906878378,101.252391975292
9N,9,N,696186,4169037,696186_4169037,7,TRUE,1,0,4294.17818331302,5.488399130893241,1.8880238212064504,33.0275124776309,NA,0,NA,0.393835784223994,8.00607222717816,7.86021131277244,4.15328221527974,4339.4131764802705,3.2320821080288193,NA,3.2320821080288193,NA,250.89368080404796,0.338973399141951,NA,9.63795133360873,NA,43.49830533603341,NA,0.657287099080584,0.5879619057406288,0,181.82448657199905,NA,447.426858629545,NA,0.29579510106294704,12.168332785724798,36.805478100921405
10N,10,N,696143,4168995,696143_4168995,7,TRUE,2,0.65259602537907,40130.55906949641,36.331276803825595,0,301.90073408453395,NA,0,NA,1.6990947931101497,28.776094771320995,52.27174487744619,23.722657530644895,26393.794078244,32.92442865567339,NA,32.92442865567339,NA,911.858435545379,0.741048191534143,NA,28.624175952236204,NA,1552.39235390603,NA,9.732438161231489,4.231279293210491,1.80780602117523,304.053963081247,NA,2939.5979924494804,NA,1.1533577084900002,69.69368027502959,669.9129744646821
1P,1,P,679199,4165024,679199_4165024,1,TRUE,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2P,2,P,679270,4165010,679270_4165010,1,TRUE,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3P,3,P,679487,4165075,679487_4165075,1,TRUE,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4P,4,P,679451,4165085,679451_4165085,1,TRUE,17.56397247314453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5P,5,P,679491,4164890,679491_4164890,1,TRUE,12.671786308288574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6P,6,P,679516,4165140,679516_4165140,1,TRUE,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7P,7,P,679354,4165240,679354_4165240,1,TRUE,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8P,8,P,679364,4165021,679364_4165021,1,TRUE,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10P,10,P,679411,4165083,679411_4165083,1,TRUE,17.60009765625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11P,11,P,679354,4165108,679354_4165108,1,TRUE,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12P,12,P,679325,4165143,679325_4165143,1,TRUE,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14P,14,P,679224,4165011,679224_4165011,1,TRUE,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15P,15,P,679264,4165263,679264_4165263,1,TRUE,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19P,19,P,679250,4165162,679250_4165162,1,TRUE,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20P,20,P,679183,4165049,679183_4165049,1,TRUE,15.673861503601074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
